Colts,2016-07-20,"Belton, TX",28.800,21.400,21.600,71.800,71.800,0.000
Troopers,2016-07-20,"Belton, TX",29.700,22.100,22.300,74.100,74.100,0.000
Spirit of Atlanta,2016-07-20,"Belton, TX",28.200,20.250,20.400,68.850,68.850,0.000
Jersey Surf,2016-07-20,"Belton, TX",25.700,19.150,18.250,63.100,63.100,0.000
Seattle Cascades,2016-07-20,"Belton, TX",25.700,19.750,18.400,63.850,63.850,0.000
The Cavaliers,2016-07-20,"Denton, TX",32.400,24.700,24.350,81.450,81.450,0.000
Bluecoats,2016-07-20,"Denton, TX",34.300,25.500,25.450,85.250,85.250,0.000
Carolina Crown,2016-07-20,"Denton, TX",34.300,25.950,25.350,85.600,85.600,0.000
Blue Knights,2016-07-20,"Denton, TX",31.700,23.600,23.900,79.200,79.200,0.000
Santa Clara Vanguard,2016-07-20,"Denton, TX",33.200,25.000,24.950,83.150,83.150,0.000
Music City,2019-08-04,"Edinboro, PA",30.500,22.650,22.900,76.050,76.050,0.000
Jersey Surf,2019-08-04,"Edinboro, PA",31.500,23.050,22.550,77.100,77.100,0.000
Seattle Cascades,2019-08-04,"Edinboro, PA",28.500,21.600,21.300,71.400,71.400,0.000
Bluecoats,2019-08-04,"Akron, OH",38.700,28.750,28.700,96.150,96.150,0.000
Santa Clara Vanguard,2019-08-04,"Akron, OH",37.900,28.475,28.775,95.150,95.150,0.000
The Cavaliers,2019-08-04,"Akron, OH",37.000,27.750,28.050,92.800,92.800,0.000
Boston Crusaders,2019-08-04,"Akron, OH",36.600,28.150,27.950,92.700,92.700,0.000
Mandarins,2016-07-20,"Denton, TX",28.200,21.150,20.800,70.150,70.150,0.000
Pacific Crest,2016-07-20,"Denton, TX",27.000,20.650,20.200,67.850,67.850,0.000
Santa Clara Vanguard,2016-07-21,"Houston, TX",33.100,25.300,24.650,83.050,83.050,0.000
The Cavaliers,2016-07-21,"Houston, TX",32.400,24.950,24.000,81.350,81.350,0.000
Blue Devils,2016-07-21,"Houston, TX",34.300,26.050,25.300,85.650,85.650,0.000
Carolina Crown,2016-07-21,"Houston, TX",34.500,25.950,25.300,85.750,85.750,0.000
Bluecoats,2016-07-21,"Houston, TX",34.600,26.000,25.550,86.150,86.150,0.000
Crossmen,2016-07-21,"Houston, TX",30.400,23.900,22.600,76.900,76.900,0.000
Phantom Regiment,2016-07-21,"Houston, TX",31.500,23.950,23.450,78.900,78.900,0.000
Carolina Crown,2016-07-22,"San Antonio, TX",34.800,25.700,26.288,86.788,86.788,0.000
Bluecoats,2016-07-22,"San Antonio, TX",35.250,25.575,26.238,87.063,87.063,0.000
Blue Devils,2016-07-22,"San Antonio, TX",34.800,25.750,25.800,86.350,86.350,0.000
Santa Clara Vanguard,2016-07-22,"San Antonio, TX",33.950,24.950,25.475,84.375,84.375,0.000
The Cavaliers,2016-07-22,"San Antonio, TX",33.550,24.850,24.788,83.188,83.188,0.000
Blue Stars,2016-07-22,"San Antonio, TX",31.750,23.300,24.388,79.438,79.438,0.000
Phantom Regiment,2016-07-22,"San Antonio, TX",32.600,23.850,24.088,80.538,80.538,0.000
Blue Knights,2016-07-22,"San Antonio, TX",32.450,23.350,24.200,80.000,80.000,0.000
Boston Crusaders,2016-07-22,"San Antonio, TX",29.800,22.500,22.538,74.838,74.838,0.000
Crossmen,2016-07-22,"San Antonio, TX",31.100,23.200,22.988,77.288,77.288,0.000
Madison Scouts,2016-07-22,"San Antonio, TX",31.250,22.950,22.775,76.975,76.975,0.000
Troopers,2016-07-22,"San Antonio, TX",29.750,21.475,22.288,73.513,73.513,0.000
Colts,2016-07-22,"San Antonio, TX",29.000,21.450,21.663,72.113,72.113,0.000
The Academy,2016-07-22,"San Antonio, TX",30.600,22.200,22.725,75.525,75.525,0.000
Spirit of Atlanta,2016-07-22,"San Antonio, TX",27.700,20.750,20.538,68.988,68.988,0.000
Mandarins,2016-07-22,"San Antonio, TX",28.450,21.400,21.025,70.875,70.875,0.000
Jersey Surf,2016-07-22,"San Antonio, TX",25.150,19.300,18.250,62.700,62.700,0.000
Seattle Cascades,2016-07-22,"San Antonio, TX",25.800,19.200,19.075,64.075,64.075,0.000
Pacific Crest,2016-07-22,"San Antonio, TX",26.900,19.900,20.075,66.875,66.875,0.000
Blue Devils,2016-07-24,"Dallas, TX",35.200,26.500,26.300,88.000,88.000,0.000
Bluecoats,2016-07-24,"Dallas, TX",35.100,26.100,26.400,87.600,87.600,0.000
Blue Knights,2016-07-24,"Dallas, TX",32.400,23.850,24.950,81.200,81.200,0.000
Phantom Regiment,2016-07-24,"Dallas, TX",32.900,24.000,24.750,81.650,81.650,0.000
Boston Crusaders,2016-07-24,"Dallas, TX",30.800,23.450,22.900,77.150,77.150,0.000
Crossmen,2016-07-24,"Dallas, TX",31.600,23.850,23.400,78.850,78.850,0.000
Troopers,2016-07-24,"Dallas, TX",30.300,21.650,22.600,74.550,74.550,0.000
Blue Knights,2016-07-25,"Mustang, OK",33.800,24.250,25.225,83.275,83.275,0.000
Phantom Regiment,2016-07-25,"Mustang, OK",33.500,24.350,24.850,82.700,82.700,0.000
The Cavaliers,2016-07-25,"Mustang, OK",34.400,25.000,25.650,85.050,85.050,0.000
Troopers,2016-07-25,"Mustang, OK",31.200,22.450,22.700,76.350,76.350,0.000
The Academy,2016-07-25,"Mustang, OK",32.400,24.100,23.400,79.900,79.900,0.000
Carolina Crown,2016-07-25,"Biloxi, MS",35.600,26.450,26.350,88.400,88.400,0.000
Blue Stars,2016-07-25,"Biloxi, MS",31.900,24.300,24.150,80.350,80.350,0.000
Colts,2016-07-25,"Biloxi, MS",29.500,22.050,21.850,73.400,73.400,0.000
Spirit of Atlanta,2016-07-25,"Biloxi, MS",27.800,20.750,20.900,69.450,69.450,0.000
Pacific Crest,2016-07-25,"Biloxi, MS",27.300,20.850,21.200,69.350,69.350,0.000
Seattle Cascades,2016-07-25,"Biloxi, MS",26.200,19.550,19.800,65.550,65.550,0.000
Bluecoats,2016-07-26,"Little Rock, AR",35.800,27.100,26.700,89.600,89.600,0.000
The Cavaliers,2016-07-26,"Little Rock, AR",34.500,25.700,25.800,86.000,86.000,0.000
Madison Scouts,2016-07-26,"Little Rock, AR",32.500,23.650,23.600,79.750,79.750,0.000
Crossmen,2016-07-26,"Little Rock, AR",33.000,24.050,23.825,80.875,80.875,0.000
Boston Crusaders,2016-07-26,"Little Rock, AR",31.700,23.300,23.150,78.150,78.150,0.000
The Academy,2016-07-26,"Little Rock, AR",32.600,23.950,23.300,79.850,79.850,0.000
Troopers,2016-07-26,"Little Rock, AR",31.300,22.550,22.700,76.550,76.550,0.000
Spirit of Atlanta,2016-07-26,"Little Rock, AR",29.800,21.650,20.700,72.150,72.150,0.000
Blue Devils,2016-07-26,"Hattiesburg, MS",36.300,26.750,26.350,89.400,89.400,0.000
Blue Stars,2016-07-26,"Hattiesburg, MS",34.300,24.350,24.950,83.600,83.600,0.000
Mandarins,2016-07-26,"Hattiesburg, MS",31.200,22.600,21.600,75.400,75.400,0.000
Pacific Crest,2016-07-26,"Hattiesburg, MS",30.400,20.750,21.000,72.150,72.150,0.000
Jersey Surf,2016-07-26,"Hattiesburg, MS",28.200,19.400,19.950,67.550,67.550,0.000
Genesis,2016-07-26,"Oskaloosa, IA",24.900,13.400,25.700,64.000,64.000,0.000
Blue Knights,2016-07-27,"Birmingham, AL",34.700,24.950,25.300,84.950,84.950,0.000
The Cavaliers,2016-07-27,"Birmingham, AL",35.100,26.050,26.150,87.300,87.300,0.000
Crossmen,2016-07-27,"Birmingham, AL",33.250,24.600,24.500,82.350,82.350,0.000
Troopers,2016-07-27,"Birmingham, AL",31.900,23.150,23.800,78.850,78.850,0.000
The Academy,2016-07-27,"Birmingham, AL",33.600,23.800,23.850,81.250,81.250,0.000
Spirit of Atlanta,2016-07-27,"Birmingham, AL",29.900,21.400,21.700,73.000,73.000,0.000
Carolina Crown,2019-08-04,"Akron, OH",37.700,28.075,29.075,94.850,94.850,0.000
Blue Knights,2019-08-04,"Akron, OH",35.500,26.500,27.550,89.550,89.550,0.000
Mandarins,2019-08-04,"Akron, OH",35.000,26.850,25.950,87.800,87.800,0.000
Phantom Regiment,2019-08-04,"Akron, OH",34.200,25.450,26.450,86.100,86.100,0.000
Crossmen,2019-08-04,"Akron, OH",34.500,25.700,25.750,85.950,85.950,0.000
Jersey Surf,2016-07-27,"Birmingham, AL",28.800,19.350,19.600,67.750,67.750,0.000
Pacific Crest,2016-07-27,"Birmingham, AL",31.000,21.550,20.700,73.250,73.250,0.000
Spirit of Atlanta,2016-07-28,"Opelika, AL",30.200,21.800,21.150,73.150,73.150,0.000
Boston Crusaders,2016-07-28,"Opelika, AL",32.000,23.350,22.750,78.100,78.100,0.000
Blue Stars,2016-07-28,"Opelika, AL",34.200,24.900,24.750,83.850,83.850,0.000
Colts,2016-07-28,"Opelika, AL",31.400,23.350,22.200,76.950,76.950,0.000
Mandarins,2016-07-28,"Opelika, AL",31.500,22.750,21.700,75.950,75.950,0.000
Seattle Cascades,2016-07-28,"Opelika, AL",29.200,21.150,20.500,70.850,70.850,0.000
Madison Scouts,2016-07-28,"Nashville, TN",33.000,25.125,24.750,82.875,82.875,0.000
Phantom Regiment,2016-07-28,"Nashville, TN",33.600,24.875,25.650,84.125,84.125,0.000
Blue Devils,2016-07-28,"Nashville, TN",36.100,27.450,26.900,90.450,90.450,0.000
Santa Clara Vanguard,2016-07-28,"Nashville, TN",35.050,26.400,26.775,88.225,88.225,0.000
Bluecoats,2016-07-28,"Nashville, TN",36.500,27.200,27.100,90.800,90.800,0.000
Blue Knights,2016-07-28,"Nashville, TN",33.800,25.150,25.200,84.150,84.150,0.000
Carolina Crown,2016-07-28,"Nashville, TN",36.000,26.775,27.025,89.800,89.800,0.000
Genesis,2016-07-28,"Cedar Rapids, IA",25.200,12.600,26.000,63.800,63.800,0.000
Genesis,2016-07-29,"Farmington, MN",25.600,19.350,19.500,64.450,64.450,0.000
Bluecoats,2016-07-29,"Atlanta, GA",37.000,27.250,27.463,91.713,91.713,0.000
Blue Devils,2016-07-29,"Atlanta, GA",36.750,27.475,27.263,91.488,91.488,0.000
Carolina Crown,2016-07-29,"Atlanta, GA",36.350,27.225,27.300,90.875,90.875,0.000
Santa Clara Vanguard,2016-07-29,"Atlanta, GA",35.550,26.775,27.000,89.325,89.325,0.000
The Cavaliers,2016-07-29,"Atlanta, GA",35.100,26.350,26.175,87.625,87.625,0.000
Blue Knights,2016-07-29,"Atlanta, GA",34.300,25.475,25.163,84.938,84.938,0.000
Phantom Regiment,2016-07-29,"Atlanta, GA",33.825,24.875,25.350,84.050,84.050,0.000
The Academy,2016-07-29,"Atlanta, GA",32.900,24.650,23.863,81.413,81.413,0.000
Crossmen,2016-07-29,"Atlanta, GA",33.250,24.650,24.350,82.250,82.250,0.000
Madison Scouts,2016-07-29,"Atlanta, GA",32.800,24.600,24.100,81.500,81.500,0.000
Troopers,2016-07-29,"Atlanta, GA",31.925,23.075,23.925,78.925,78.925,0.000
Boston Crusaders,2016-07-29,"Atlanta, GA",31.525,23.600,23.350,78.475,78.475,0.000
Colts,2016-07-29,"Atlanta, GA",30.900,23.275,22.600,76.775,76.775,0.000
Spirit of Atlanta,2016-07-29,"Atlanta, GA",30.050,22.100,22.175,74.325,74.325,0.000
Mandarins,2016-07-29,"Atlanta, GA",30.400,23.050,22.400,75.850,75.850,0.000
Jersey Surf,2016-07-29,"Atlanta, GA",27.650,20.200,20.700,68.550,68.550,0.000
Pacific Crest,2016-07-29,"Atlanta, GA",29.050,21.300,21.450,71.800,71.800,0.000
Seattle Cascades,2016-07-29,"Atlanta, GA",28.500,21.000,20.850,70.350,70.350,0.000
Phantom Regiment,2016-07-31,"Charleston, WV",34.100,25.450,25.700,85.250,85.250,0.000
Bluecoats,2016-07-31,"Charleston, WV",36.900,27.400,27.450,91.750,91.750,0.000
Bluecoats,2019-08-07,"Indianapolis, IN",39.275,29.125,29.250,97.650,97.650,0.000
Blue Devils,2019-08-07,"Indianapolis, IN",38.925,29.550,29.075,97.550,97.550,0.000
Santa Clara Vanguard,2019-08-07,"Indianapolis, IN",38.175,28.900,29.163,96.238,96.238,0.000
Carolina Crown,2019-08-07,"Indianapolis, IN",37.975,28.700,29.263,95.938,95.938,0.000
Boston Crusaders,2019-08-07,"Indianapolis, IN",37.525,28.600,28.100,94.225,94.225,0.000
Blue Knights,2019-08-07,"Indianapolis, IN",36.400,27.500,27.575,91.475,91.475,0.000
Blue Stars,2019-08-07,"Indianapolis, IN",36.300,27.500,27.050,90.850,90.850,0.000
Mandarins,2019-08-07,"Indianapolis, IN",35.625,27.000,26.225,88.850,88.850,0.000
Crossmen,2019-08-07,"Indianapolis, IN",34.700,26.300,26.162,87.163,87.163,0.000
Phantom Regiment,2019-08-07,"Indianapolis, IN",34.950,26.150,26.275,87.375,87.375,0.000
Spirit of Atlanta,2019-08-07,"Indianapolis, IN",34.125,25.550,25.575,85.250,85.250,0.000
The Academy,2019-08-07,"Indianapolis, IN",33.400,25.450,25.050,83.900,83.900,0.000
Colts,2019-08-07,"Indianapolis, IN",33.450,25.050,25.325,83.825,83.825,0.000
Pacific Crest,2019-08-07,"Indianapolis, IN",33.600,25.350,24.975,83.925,83.925,0.000
Madison Scouts,2019-08-07,"Indianapolis, IN",32.550,24.050,24.425,81.025,81.025,0.000
Troopers,2016-07-31,"Charleston, WV",32.800,23.100,24.600,80.500,80.500,0.000
Seattle Cascades,2016-07-31,"Charleston, WV",29.300,21.350,21.500,72.150,72.150,0.000
Blue Knights,2016-07-31,"Salem, VA",34.500,25.350,25.850,85.700,85.700,0.000
The Cavaliers,2016-07-31,"Salem, VA",35.800,26.500,26.750,89.050,89.050,0.000
Crossmen,2016-07-31,"Salem, VA",33.400,25.100,24.950,83.450,83.450,0.000
Spirit of Atlanta,2016-07-31,"Salem, VA",30.400,22.150,22.750,75.300,75.300,0.000
Mandarins,2016-07-31,"Salem, VA",30.500,22.750,22.650,75.900,75.900,0.000
Jersey Surf,2016-07-31,"Salem, VA",28.300,20.850,20.950,70.100,70.100,0.000
Genesis,2016-08-01,"Macomb, IL",26.700,13.600,27.200,67.500,67.500,0.000
Blue Devils,2016-08-01,"Annapolis, MD",37.100,27.550,27.500,92.150,92.150,0.000
Blue Knights,2016-08-01,"Annapolis, MD",34.800,25.350,25.800,85.950,85.950,0.000
Santa Clara Vanguard,2016-08-01,"Annapolis, MD",35.900,27.050,27.150,90.100,90.100,0.000
Boston Crusaders,2016-08-01,"Annapolis, MD",32.400,24.200,24.450,81.050,81.050,0.000
Crossmen,2016-08-01,"Annapolis, MD",33.400,25.450,25.350,84.200,84.200,0.000
Mandarins,2016-08-01,"Annapolis, MD",30.800,22.800,23.100,76.700,76.700,0.000
Jersey Surf,2016-08-01,"Annapolis, MD",28.500,21.200,21.150,70.850,70.850,0.000
Carolina Crown,2016-08-01,"Centerville, OH",36.800,27.450,27.150,91.400,91.400,0.000
Madison Scouts,2016-08-01,"Centerville, OH",34.000,25.100,24.850,83.950,83.950,0.000
Blue Stars,2016-08-01,"Centerville, OH",34.400,25.700,25.250,85.350,85.350,0.000
Colts,2016-08-01,"Centerville, OH",31.800,23.600,23.700,79.100,79.100,0.000
The Academy,2016-08-01,"Centerville, OH",33.100,24.300,24.550,81.950,81.950,0.000
Spirit of Atlanta,2016-08-01,"Centerville, OH",30.200,22.200,22.050,74.450,74.450,0.000
Pacific Crest,2016-08-01,"Centerville, OH",29.700,21.900,21.300,72.900,72.900,0.000
Carolina Crown,2016-08-02,"Pittsburgh, PA",36.900,27.500,27.650,92.050,92.050,0.000
Madison Scouts,2016-08-02,"Pittsburgh, PA",33.800,25.300,25.050,84.150,84.150,0.000
Blue Stars,2016-08-02,"Pittsburgh, PA",34.400,25.700,25.700,85.800,85.800,0.000
Troopers,2016-08-02,"Pittsburgh, PA",32.400,23.700,25.250,81.350,81.350,0.000
Colts,2016-08-02,"Pittsburgh, PA",31.800,24.100,23.950,79.850,79.850,0.000
The Academy,2016-08-02,"Pittsburgh, PA",33.300,24.250,24.850,82.400,82.400,0.000
Pacific Crest,2016-08-02,"Pittsburgh, PA",30.000,22.000,21.700,73.700,73.700,0.000
The Cavaliers,2016-08-03,"Quincy, MA",36.500,35.900,18.200,90.600,90.600,0.000
Boston Crusaders,2016-08-03,"Quincy, MA",34.700,34.000,17.100,85.800,85.800,0.000
Mandarins,2016-08-03,"Quincy, MA",32.600,32.000,16.100,80.700,80.700,0.000
Santa Clara Vanguard,2016-08-03,"Chester, PA",36.300,27.050,27.500,90.850,90.850,0.000
Troopers,2019-08-07,"Indianapolis, IN",32.275,23.800,24.775,80.850,80.850,0.000
Genesis,2019-08-07,"Indianapolis, IN",31.475,23.300,23.388,78.163,78.163,0.000
Music City,2019-08-07,"Indianapolis, IN",30.775,22.675,23.138,76.588,76.588,0.000
Jersey Surf,2019-08-07,"Indianapolis, IN",30.625,23.200,22.588,76.413,76.413,0.000
Seattle Cascades,2019-08-07,"Indianapolis, IN",29.500,22.100,22.100,73.700,73.700,0.000
Bluecoats,2019-08-08,"Indianapolis, IN",39.250,29.175,29.125,97.550,97.550,0.000
Blue Devils,2019-08-08,"Indianapolis, IN",39.150,29.625,28.925,97.700,97.700,0.000
Santa Clara Vanguard,2019-08-08,"Indianapolis, IN",38.450,28.900,28.975,96.325,96.325,0.000
Carolina Crown,2019-08-08,"Indianapolis, IN",38.175,28.650,29.200,96.025,96.025,0.000
The Cavaliers,2019-08-08,"Indianapolis, IN",38.050,28.475,28.688,95.213,95.213,0.000
Blue Knights,2019-08-08,"Indianapolis, IN",37.050,27.700,27.875,92.625,92.625,0.000
Blue Stars,2019-08-08,"Indianapolis, IN",36.425,27.700,27.175,91.300,91.300,0.000
Mandarins,2019-08-08,"Indianapolis, IN",35.675,26.975,26.788,89.438,89.438,0.000
Phantom Regiment,2019-08-08,"Indianapolis, IN",35.125,26.000,26.650,87.775,87.775,0.000
Crossmen,2019-08-08,"Indianapolis, IN",35.050,26.500,26.675,88.225,88.225,0.000
Spirit of Atlanta,2019-08-08,"Indianapolis, IN",34.300,25.675,25.613,85.587,85.587,0.000
Pacific Crest,2019-08-08,"Indianapolis, IN",34.000,25.525,25.825,85.350,85.350,0.000
The Academy,2019-08-08,"Indianapolis, IN",33.325,25.500,25.475,84.300,84.300,0.000
Colts,2019-08-08,"Indianapolis, IN",33.275,25.450,25.500,84.225,84.225,0.000
Phantom Regiment,2016-08-03,"Chester, PA",34.900,25.800,26.350,87.050,87.050,0.000
Madison Scouts,2016-08-03,"Chester, PA",33.400,24.925,25.400,83.725,83.725,0.000
Carolina Crown,2016-08-03,"Chester, PA",37.000,27.900,27.950,92.850,92.850,0.000
Blue Knights,2016-08-03,"Chester, PA",34.900,25.700,26.250,86.850,86.850,0.000
Crossmen,2016-08-03,"Chester, PA",34.000,25.450,25.400,84.850,84.850,0.000
Bluecoats,2016-08-04,"Allentown, PA",38.300,28.025,28.300,94.625,94.625,0.000
Blue Devils,2016-08-04,"Allentown, PA",37.850,28.400,28.025,94.275,94.275,0.000
Blue Knights,2016-08-04,"Allentown, PA",36.050,26.200,26.400,88.650,88.650,0.000
The Academy,2016-08-04,"Allentown, PA",34.800,25.125,25.625,85.550,85.550,0.000
Madison Scouts,2016-08-04,"Allentown, PA",33.800,25.450,24.900,84.150,84.150,0.000
Troopers,2016-08-04,"Allentown, PA",33.200,24.150,24.475,81.825,81.825,0.000
Colts,2016-08-04,"Allentown, PA",32.300,24.100,23.500,79.900,79.900,0.000
Spirit of Atlanta,2016-08-04,"Allentown, PA",30.600,22.150,22.500,75.250,75.250,0.000
Seattle Cascades,2016-08-04,"Allentown, PA",29.250,21.350,21.950,72.550,72.550,0.000
Genesis,2016-08-05,"Avon Lake, OH",30.100,22.200,21.550,73.850,73.850,0.000
Carolina Crown,2016-08-06,"Allentown, PA",37.825,28.025,28.413,94.263,94.263,0.000
The Cavaliers,2016-08-06,"Allentown, PA",37.050,27.500,27.375,91.925,91.925,0.000
Santa Clara Vanguard,2016-08-06,"Allentown, PA",36.975,27.550,27.813,92.337,92.337,0.000
Phantom Regiment,2016-08-06,"Allentown, PA",36.075,26.250,26.188,88.513,88.513,0.000
Blue Stars,2016-08-06,"Allentown, PA",35.600,26.425,26.425,88.450,88.450,0.000
Crossmen,2016-08-06,"Allentown, PA",34.850,25.775,25.525,86.150,86.150,0.000
Boston Crusaders,2016-08-06,"Allentown, PA",33.950,25.025,25.225,84.200,84.200,0.000
Mandarins,2016-08-06,"Allentown, PA",31.650,23.250,23.138,78.038,78.038,0.000
Pacific Crest,2016-08-06,"Allentown, PA",30.725,22.200,23.000,75.925,75.925,0.000
Jersey Surf,2016-08-06,"Allentown, PA",28.200,21.250,21.300,70.750,70.750,0.000
Santa Clara Vanguard,2016-08-06,"Rome, NY",37.200,27.350,27.850,92.400,92.400,0.000
Madison Scouts,2016-08-06,"Rome, NY",33.800,25.350,25.200,84.350,84.350,0.000
Blue Stars,2016-08-06,"Rome, NY",35.600,26.050,26.600,88.250,88.250,0.000
Colts,2016-08-06,"Rome, NY",31.900,23.900,24.150,79.950,79.950,0.000
The Academy,2016-08-06,"Rome, NY",34.300,25.750,25.600,85.650,85.650,0.000
Troopers,2016-08-06,"Rome, NY",32.700,24.150,24.550,81.400,81.400,0.000
Spirit of Atlanta,2016-08-06,"Rome, NY",30.000,22.450,22.500,74.950,74.950,0.000
Seattle Cascades,2016-08-06,"Rome, NY",28.900,21.400,22.000,72.300,72.300,0.000
Blue Devils,2016-08-06,"Buffalo, NY",37.750,28.500,28.200,94.450,94.450,0.000
Phantom Regiment,2016-08-06,"Buffalo, NY",34.700,26.200,26.300,87.200,87.200,0.000
The Cavaliers,2016-08-06,"Buffalo, NY",36.200,27.550,27.050,90.800,90.800,0.000
Carolina Crown,2016-08-06,"Buffalo, NY",37.200,28.400,28.175,93.775,93.775,0.000
Boston Crusaders,2016-08-06,"Buffalo, NY",32.200,24.750,25.450,82.400,82.400,0.000
Bluecoats,2016-08-06,"Buffalo, NY",37.800,28.450,28.250,94.500,94.500,0.000
Madison Scouts,2019-08-08,"Indianapolis, IN",32.600,24.450,25.088,82.137,82.137,0.000
Troopers,2019-08-08,"Indianapolis, IN",32.275,24.700,24.688,81.663,81.663,0.000
Genesis,2019-08-08,"Indianapolis, IN",31.400,23.150,24.175,78.725,78.725,0.000
Music City,2019-08-08,"Indianapolis, IN",30.750,22.675,23.225,76.650,76.650,0.000
Jersey Surf,2019-08-08,"Indianapolis, IN",30.200,22.950,22.750,75.900,75.900,0.000
Seattle Cascades,2019-08-08,"Indianapolis, IN",29.050,22.300,21.925,73.275,73.275,0.000
Blue Devils,2019-08-09,"Indianapolis, IN",39.300,29.775,29.250,98.325,98.325,0.000
Bluecoats,2019-08-09,"Indianapolis, IN",39.450,29.450,29.338,98.238,98.238,0.000
Santa Clara Vanguard,2019-08-09,"Indianapolis, IN",38.425,29.100,29.075,96.600,96.600,0.000
Carolina Crown,2019-08-09,"Indianapolis, IN",38.525,28.700,29.338,96.563,96.563,0.000
The Cavaliers,2019-08-09,"Indianapolis, IN",38.075,28.550,28.775,95.400,95.400,0.000
Boston Crusaders,2019-08-09,"Indianapolis, IN",37.500,29.000,27.988,94.488,94.488,0.000
Blue Knights,2019-08-09,"Indianapolis, IN",36.925,27.425,27.700,92.050,92.050,0.000
Blue Stars,2019-08-09,"Indianapolis, IN",36.225,27.650,27.350,91.225,91.225,0.000
Mandarins,2019-08-09,"Indianapolis, IN",35.550,27.500,26.250,89.300,89.300,0.000
Crossmen,2016-08-07,"Erie, PA",34.900,26.150,25.950,87.000,87.000,0.000
Boston Crusaders,2016-08-07,"Erie, PA",33.600,25.200,24.800,83.600,83.600,0.000
Blue Stars,2016-08-07,"Erie, PA",35.900,26.000,26.450,88.350,88.350,0.000
Troopers,2016-08-07,"Erie, PA",33.800,23.900,25.000,82.700,82.700,0.000
Mandarins,2016-08-07,"Erie, PA",31.800,23.350,23.700,78.850,78.850,0.000
Jersey Surf,2016-08-07,"Erie, PA",28.800,20.850,21.150,70.800,70.800,0.000
Pacific Crest,2016-08-07,"Erie, PA",30.600,22.300,22.650,75.550,75.550,0.000
Genesis,2016-08-08,"Michigan City, IN",30.300,22.450,22.850,75.600,75.600,0.000
Genesis,2016-08-09,"Michigan City, IN",30.300,22.250,22.700,75.250,75.250,0.000
Bluecoats,2016-08-11,"Indianapolis, IN",39.350,28.975,28.900,97.225,97.225,0.000
Blue Devils,2016-08-11,"Indianapolis, IN",39.000,29.125,28.475,96.600,96.600,0.000
Carolina Crown,2016-08-11,"Indianapolis, IN",38.675,29.075,28.513,96.263,96.263,0.000
Santa Clara Vanguard,2016-08-11,"Indianapolis, IN",37.850,28.175,28.275,94.300,94.300,0.000
The Cavaliers,2016-08-11,"Indianapolis, IN",37.225,28.300,27.688,93.213,93.213,0.000
Blue Knights,2016-08-11,"Indianapolis, IN",36.725,27.225,26.975,90.925,90.925,0.000
Phantom Regiment,2016-08-11,"Indianapolis, IN",35.950,27.400,27.250,90.600,90.600,0.000
Blue Stars,2016-08-11,"Indianapolis, IN",35.975,27.075,26.925,89.975,89.975,0.000
Crossmen,2016-08-11,"Indianapolis, IN",35.075,26.525,26.275,87.875,87.875,0.000
Madison Scouts,2016-08-11,"Indianapolis, IN",34.050,26.125,25.513,85.688,85.688,0.000
The Academy,2016-08-11,"Indianapolis, IN",35.200,25.950,26.000,87.150,87.150,0.000
Boston Crusaders,2016-08-11,"Indianapolis, IN",34.025,25.650,25.225,84.900,84.900,0.000
Troopers,2016-08-11,"Indianapolis, IN",33.375,25.100,24.963,83.438,83.438,0.000
Colts,2016-08-11,"Indianapolis, IN",33.000,25.225,24.350,82.575,82.575,0.000
Mandarins,2016-08-11,"Indianapolis, IN",32.475,24.525,24.000,81.000,81.000,0.000
Spirit of Atlanta,2016-08-11,"Indianapolis, IN",30.700,23.475,23.325,77.500,77.500,0.000
Pacific Crest,2016-08-11,"Indianapolis, IN",31.600,23.900,23.275,78.775,78.775,0.000
Crossmen,2019-08-09,"Indianapolis, IN",34.850,26.575,26.125,87.550,87.550,0.000
Phantom Regiment,2019-08-09,"Indianapolis, IN",34.600,26.100,26.538,87.238,87.238,0.000
Pacific Crest,2022-06-23,"Vista, CA",23.100,16.350,18.300,57.750,57.750,0.000
Santa Clara Vanguard,2022-06-23,"Vista, CA",27.800,20.850,21.300,69.950,69.950,0.000
Mandarins,2022-06-23,"Vista, CA",26.000,19.550,19.750,65.300,65.300,0.000
The Academy,2022-06-23,"Vista, CA",24.600,18.050,18.800,61.450,61.450,0.000
Blue Devils,2022-06-24,"Pasadena, CA",28.900,21.700,21.700,72.300,72.300,0.000
Santa Clara Vanguard,2022-06-24,"Pasadena, CA",28.200,21.150,21.550,70.900,70.900,0.000
Pacific Crest,2022-06-24,"Pasadena, CA",23.100,16.250,18.000,57.350,57.350,0.000
Mandarins,2022-06-24,"Pasadena, CA",26.800,20.000,19.650,66.450,66.450,0.000
The Academy,2022-06-24,"Pasadena, CA",24.800,18.250,19.100,62.150,62.150,0.000
Blue Devils,2022-06-25,"San Bernardino, CA",29.300,22.050,22.150,73.500,73.500,0.000
Santa Clara Vanguard,2022-06-25,"San Bernardino, CA",28.700,21.600,21.550,71.850,71.850,0.000
Mandarins,2022-06-25,"San Bernardino, CA",27.200,20.350,20.100,67.650,67.650,0.000
The Academy,2022-06-25,"San Bernardino, CA",25.700,18.750,19.200,63.650,63.650,0.000
Pacific Crest,2022-06-25,"San Bernardino, CA",23.600,16.500,18.150,58.250,58.250,0.000
Bluecoats,2022-06-27,"Detroit, MI",28.600,21.950,21.150,71.700,71.700,0.000
